par_id,art_id,keyword,country_code,text,label
2955,@@13944268,disabled,lk,"Some of the known reasons for non claims of MOs are that it is being produced in a court of law , retained in rent control board on legal grounds , payee of the MO is overseas or in a bad state of health , disabled or deceased , he said adding that several other payees named in the MOs were not coming to post offices to cash it due to miscommunication and unknown reasons . An MO is valid for six months from the last day of the month of its issue . But under exceptional circumstances , the payment of a lapsed MO is considered for refunding up to two years from the last day of the month of its issue . According to the regulation made under Section 45 of the Post Office Ordinance , an MO can not be refunded after a 2 -year period lapses .",0
8378,@@15564892,refugee,sg,"Merkel , who has faced voter backlash over her open-door refugee policy , particularly in the former east , said on Sunday she wanted to run for a fourth term as chancellor .",0
5582,@@14326217,migrant,ca,"Will and Kate will tour the Immigrant Services Society 's new 58,000-square-foot Welcome Centre ( 2610 Victoria Dr. ) , a facility that provides settlement , education and employment services to more than 25,000 immigrants and refugees each year . They 'll meet with Syrian refugees , and discuss issues such as housing , employment and mental health .",1
2238,@@2739580,migrant,ie,Almost 80 per cent of migrants in Limerick are of working age ( 15 to 65 years ) and have a high level of education -- 60 per cent of non-Irish nationals have completed third-level education .,0
1560,@@9677048,migrant,ie,"But as an Irish emigrant , the most fundamental difference is the right of overseas citizens to have their voice heard . While an Australian citizen can vote for up to six years after they have left the country , Irish emigrants have no say .",0
3949,@@4633323,disabled,jm,"But the widespread consultations , which at times pitted members of the disabled community against each other , caused a lengthy delay that was settled earlier this year .",0
4173,@@16581466,hopeless,gh,"Why should this even be an issue ? I thought our concern should rather be , whether we are getting value for money which , of course , was conspicuously lacking in the previous government . Okay , let 's even assume without admitting that their argument against Nana Addo 's appointments is without blemish , I ask , did Ghanaians go to the polls last December to vote for a certain ' lean something something ' ? Was that why Ghanaians voted against John Mahama ? I thought we Ghanaians voted against hardship , hopelessness , legendary corruption and arrogance of power , which were the hallmarks of the erstwhile Mahama government .",0
747,@@4595756,in-need,bd,"He said the new arrangement would allow Australia to help more people who are genuinely in need , and help prevent people smugglers from abusing Australia 's system .",0
273,@@16059093,immigrant,ke,"The PGA of America stripped its 2015 Grand Slam of Golf from Trump National Los Angeles after Trump 's comments on Mexican immigrants , and the event was later discontinued .",0
2679,@@19724725,immigrant,za,"She was speaking at Colours of Cape Town , a night of solidarity between Cape Town 's LGBTI and immigrant community . It was hosted on Wednesday by PASSOP ( People Against Suffering , Oppression and Poverty ) at 6 Spin Street . The event was attended by various organisations , including Free Sexual Health One Stop , Inner Circle , Pride Shelter , Enhanced Care Foundation and Pride Yarona .",0
7584,@@1857908,vulnerable,tz,"The 97 percent of youth that works on the informal sector need financial services such savings , credit , insurance , and money transfers to boost their entrepreneurial undertakings . However , the prevailing conditions in the sector do not permit youth to access the desired services ; as a result , youth are left in a vulnerable position .",0
881,@@25829215,vulnerable,my,""" We will continue to support vulnerable people across society by issuing public health alerts during spells of hot weather , providing advice to schools , and taking steps to tackle overheating risks in new homes .",0
