par_id,art_id,keyword,country_code,text,label
7810,@@20063102,hopeless,lk,"[""Equally to coincide with the anniversary of Princess Diana ' s death (according to Reuters - - London ), the legendary Channel 4, TV in the UK, had scheduled to release during a weekend the ' recordings of Princess Diana speaking candidly about her sex life with Prince Charles, and her sorrow at the spectacular her marriage. The footage been filmed in 1992 at Kensington Palace. In a privately recorded session it was believed to include a footage where Diana was speaking about her sex with Charles viz: it was just so odd. I do not know there was no requirement for it from his case, sort of once every three weeks, and then followed a pattern. The footage apparently included how approached Queen to discuss the failing marriage by saying, I do n ' t know what you should do, Charles is hopeless '. Diana is also quoted as saying how Charles ' s, Prince Phillip, had him (Charles) permission to have an affair if the marriage did not work, and how Prince Charles used to his lady friend once every three weeks before they got married.""]",0
7811,@@9950946,homeless,ng,"['"" central of, , with feasible strategies on how to end the problem of homelessness in Nigeria. ""']",0
7812,@@17464337,immigrant,ke,"['ADEN, Yemen (Xinhua) - - 30 immigrants including women, were killed an airstrike by suspected Saudi - on the western coast of Yemen, a security official told Friday.']",0
7813,@@1666939,hopeless,za,"[""SABC unfaithful, and hopeless. . Just close the and donate all the billions and millions of R ' to poor, give DSTV 1 / price to the poor. Then, we will have a SA. is really K * K compare with 3rd world coutries.""]",3
7814,@@30003870,migrant,gh,"['Nazek, director of Migrant Voice, a London - migrant advocacy charity that published a report accusing the government of "" - failure "" on the TOEIC issue, said that Nokes is "" a who is not to listen and engage, "", "" we \' in total mess if she \' s in charge. ""']",0
7815,@@16863260,refugee,pk,"['"" The horrible thing Trump has done is conflated two words - - refugee and terrorist, "" Gere, 67, told more than journalists. "" means same in the US now. \' s what he \' s accomplished a segment our population. ""']",0
7816,@@19250885,disabled,nz,['One of her achievements as an is challenging how the treated. She became the issues spokesperson.'],2
7817,@@14462798,refugee,pk,"[""Existing extension the Afghan refugees expire on December 31, , while the federal under the PM ' chair on September 9, extended the Afghan refugees from January 1 - March 31,.""]",0
7818,@@15337533,immigrant,nz,"['Would be in keeping with the tone of Trump \' s campaign were he focus the First Day on terrorising some the most vulnerable and powerless people in America: the immigrants. He has said that "" on "" - in first hour, in fact - he would begin to expel "" criminal immigrants "".']",0
7819,@@7982234,poor-families,my,['Said the state government would carry out its research ensure the number poor and hardcore in the state because the system used by the Economic Planning Unit for the state.'],0
7820,@@19325347,disabled,gh,"['First of the initiative to give toll booths management the was launched yesterday the toll in the Greater region the Minister of Roads and, Kwasi Amoako Atta.']",0
7821,@@9147035,migrant,pk,"['About holding population census, the minister said that the Armed Forces were involved in Zarb - e - Azb and their along with enumerators was important to hold transparent census in the country. have also demanded of tackling immigrants because it could change their demographic status and they are demanding their return. "" We are ready to hold any time after resolving these two issues, "" he added. Earlier, in his address the minister announced 100 for least developed countries of OIC countries for studying science and in Pakistan.']",0
7822,@@13688421,women,pk,"['/ RAWALPINDI: Two women out of were brought Rawalpindi from Attock on August 2 allegedly attempting suicide, taking the total to five.']",0
7823,@@23886169,women,in,"['Inclusion of women in the judiciary courts to understand the real - world implications of rulings, and reduces barriers to \' s access to, such as stigma associated reporting violence and abuse, said. It could also signal "" equality of opportunity for women in the legal profession and an appointments process that is merit - based, fair, and non - "".']",0
7824,@@4514274,migrant,jm,"['Behavioural also found to be common among children of migrant, with unruly and violent behaviour, and involvement in being the major absence of supervision.']",0
7825,@@4923274,homeless,ph,"['Some complaints about his management were oddly personal: An ex - employee at one of his hedge funds said in civil court papers that Shkreli sent his wife and such messages as: "" I hope to see you and four children and will do whatever I can assure this. "" The disclosure came in a suit - - the - employee, whom Shkreli accused of. It eventually settled.']",0
7826,@@8926536,immigrant,gb,"[""Roger points out that many of ' agricultural workers come from Eastern Europe, and there ' s a long tradition the area from and a sizeable gypsy and traveller community. The bid team is ways to involve them.""]",0
7827,@@20380388,refugee,bd,"['Kiren Rijiju, India \' s minister for Affairs, August shot back at international human rights groups that to "" demonise "" India because decision to deport the refugees.']",0
7828,@@14597913,poor-families,pk,"['During a meeting with PEEF scholars on, he said that talented and hardworking showing performance in educational field were pride of the nation. "" a fact the dream of progress and prosperity can not be realized without equipping the new generation with modern knowledge. While of the elite can get admission in prestigious educational institutions anywhere in the world, children of poor families who have a thirst for knowledge should also have opportunities of quality education, "" CM.']",3
7829,@@3751097,disabled,au,['is currently. Please enable it a better experience of. <h> inside: how 6 business <h> TO YOU'],0
7830,@@16567070,immigrant,jm,"['"" While the and / or pardon of Right Excellent Marcus Mosiah Garvey elusive, unresolved and business, we continue education and organizing efforts in the pursuit justice for the icon, "", the daughter of Jamaican immigrants, who represents the 9th Congressional District in, New York.']",0
7831,@@23987876,migrant,nz,"['The "" of the Cross "" caravans have been held annually southern Mexico for about 10 years. They as short processions of migrants, some dressed in biblical garb and carrying crosses, as an Easter - season protest against the kidnappings, , and suffered by American migrants they cross.']",0
7832,@@739172,vulnerable,gb,"['Detective Chief Inspector Paul, of West Mercia Police, : "" Elderly people among the most members society and Mr Cox was just short of his 84th birthday June, when he was killed a burglary that terribly wrong.']",0
7833,@@14974582,immigrant,gh,"['During raids, the NIS officers shot intermittently into as some to in the midst the pandemonium.']",0
7834,@@1817084,immigrant,tz,['20 illegal immigrants after serving 10 months'],0
7835,@@4652879,vulnerable,jm,"['Ronald Jackson, Executive Director the Caribbean Disaster Agency (CDEMA ), reflected that older people are considered in the Comprehensive Disaster Management strategy 2014 - 2024 amongst other vulnerable groups. He encouraged CDEMA participating States that strategies, programmes and plans should be increase since? are not only planning older people, we are planning? , said Jackson.']",0
7836,@@18793937,migrant,lk,"['Colombo to and Kanatte, Kumudini sets out to trace the wave of immigrants who brought with them their brand trade, textiles']",0
7837,@@19190604,disabled,gh,"['The 37 - year - old, the general of the House the Rock Ministry, was not allowed to on the journey to he.']",0
7838,@@2581964,immigrant,ca,"[""Gets ' first kind ' immigrant refugee centre""]",0
7839,@@3984886,women,us,"[""This week, series on paintings and palettes continues, with a few added touches. e - mail box has been filling up with paintings, and one of the trends n ' t help noticing is that many of them are paintings of women: an eternal and universal subject. The range of roles and meanings behind these paintings is and inspiring. Nine of this week ' s images are by, and three are women painted by men.""]",0
